"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"6411494","30009311921000013001012315S9","BENEFICIO TOMARI","CAFES TOMARI SA DE CV","311921","Beneficio del café","11 a 30 personas","CARRETERA","LAS HAYAS - ALTO LUCERO","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","0","SN",,,"0",,"PUEBLO","EL CAFETAL",,,,"91460","30","VERACRUZ DE IGNACIO DE LA LLAVE","009","Alto Lucero de Gutiérrez Barrios","0242","Las Bugambilias","0083","800",,"FLOR.TOMARI@GRUPOCASMO.COM",,"Fijo","19.68413071","-96.71191595","2014-12"
"6408626","30109311921000041002012315S8","BENEFICIO TOMARI","CAFES TOMARI SA DE CV","311921","Beneficio del café","11 a 30 personas","CARRETERA","LOCALIDAD LA PURISIMA","OTRO (ESPECIFIQUE)","NINGUNO","CARRETERA","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","0","SN",,,"0",,"PUEBLO","EL POZON",,,,"93843","30","VERACRUZ DE IGNACIO DE LA LLAVE","109","Misantla","0236","La Purísima","0040","800",,"FLOR.TOMARI@GRUPOCASMO.COM",,"Fijo","19.90430111","-96.86378139","2014-12"
"6411493","30092311921000091001012315S1","BENEFICIO TOMARI","CAFES TOMARI SA DE CV","311921","Beneficio del café","6 a 10 personas","CALLE","LA VÍA","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,"0",,"COLONIA","NINGUNO",,,,"91240","30","VERACRUZ DE IGNACIO DE LA LLAVE","092","Xico","0001","Xico","015A","014",,"FLOR.TOMARI@GRUPOCASMO.COM",,"Fijo","19.41636824","-97.00389715","2014-12"
"6409113","30108312111000036000011308S7","BEPUSA PLANTA MINATITLAN","BEBIDAS PURIFICADAS S DE RL DE CV","312111","Elaboración de refrescos y otras bebidas no alcohólicas","101 a 250 personas","BOULEVARD","Instituto Tecnológico","BOULEVARD","INSTITUTO TECNOLÓGICO","CALLE","Francisco I. Madero","BOULEVARD","BENITO JUÁREZ","264",,,,"0",,"COLONIA","TLACOALOYA",,,,"96720","30","VERACRUZ DE IGNACIO DE LA LLAVE","108","Minatitlán","0001","Minatitlán","1107","017",,"JOSE.SERVINORTEGA@GEPP.COM","WWW.GEPP.COM.MX","Fijo","17.99585653","-94.58450343","2010-07"
"6409112","30085312111000017002011308S7","BEPUSA PLANTA ORIZABA","BEBIDAS PURIFICADAS S DE RL DE CV","312111","Elaboración de refrescos y otras bebidas no alcohólicas","101 a 250 personas","CARRETERA","Fernando Gutiérrez Barrios","BOULEVARD","Benito Juárez","OTRO (ESPECIFIQUE)","FORTIN DE LAS FLORES IXTACZOQUITLAN","CALLE","San Juan","0","SN",,,"0",,"COLONIA","ESCAMELA",,,,"94450","30","VERACRUZ DE IGNACIO DE LA LLAVE","085","Ixtaczoquitlán","0001","Ixtaczoquitlán","0085","009",,"JOSE.SERVIN@GEPP.COM","WWW.GEPP.COM.MX","Fijo","18.86066325","-97.06186097","2010-07"
"9249963","30105312111000035000011308S2","BEPUSA PLANTA VERACRUZ","BEBIDAS PURIFICADAS S DE RL DE CV","312111","Elaboración de refrescos y otras bebidas no alcohólicas","101 a 250 personas","CARRETERA","BOCA DEL RIO - CORDOBA VERACRUZ","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","0","SN",,,"0",,"COLONIA","MEDELLIN BRAVO",,,,"94277","30","VERACRUZ DE IGNACIO DE LA LLAVE","105","Medellín","0025","La Gloria","0022","800",,"JOSE.SERVINORTEGA@GEPP.COM","WWW.GEEP.COM.MX","Fijo","19.01981751","-96.13446998","2020-04"
"6878246","30085431199000041010018966S8","BODEGA BENEFICIO HUMEDO",,"311921","Beneficio del café","0 a 5 personas","CALLE","CITLALI","CALLE","POPOCATÉPETL","AVENIDA","CALZADA DE TLALOC","CALLE","POPOCATÉPETL","0","SN",,,"0",,"COLONIA","CENTRO",,,,"94450","30","VERACRUZ DE IGNACIO DE LA LLAVE","085","Ixtaczoquitlán","0035","Tuxpanguillo","0047","026",,"CARLOS@GRUPOMERINO.COM.MX",,"Fijo","18.77776046","-97.01172386","2019-04"
"4336202","30039312111000011000003816S7","BODEGA COCA COLA","PROPIMEX S DE RL DE CV","312111","Elaboración de refrescos y otras bebidas no alcohólicas","0 a 5 personas","CALLE","LÁZARO CÁRDENAS","CALLE","IGNACIO ALLENDE","CALLE","16 DE SEPTIEMBRE","CALLE","JUVENTINO ROSAS","308",,,,,,"COLONIA","CENTRO",,,,,"30","VERACRUZ DE IGNACIO DE LA LLAVE","039","Coatzacoalcos","0001","Coatzacoalcos","0078","008",,,,"Fijo","18.15515909","-94.42036985","2014-12"
"8518130","30038311921000081000000000S5","BODEGA DE CAFE","CONSEJO REGIONAL DE CAFE DE COATEPEC AC","311921","Beneficio del café","0 a 5 personas","CALLE","HERNANDEZ Y HERNANDEZ","PROLONGACION","HERNANDEZ Y HERNANDEZ","CALLE","VALERIO TRUJANO","OTRO (ESPECIFIQUE)","NINGUNO","302",,,,,,"COLONIA","LOS CARRILES",,,,"91500","30","VERACRUZ DE IGNACIO DE LA LLAVE","038","Coatepec","0001","Coatepec","0140","046",,,,"Fijo","19.46405844","-96.9733465","2019-11"
"8396938","30100312111000031000049917S5","BODEGA DE EMBOTELLADOS PASTEURIZADOS S.A.","EMBOTELLADOS PASTEURIZADOS SA","312111","Elaboración de refrescos y otras bebidas no alcohólicas","0 a 5 personas","AVENIDA","19 DE JUNIO","CALLE","16 DE SEPTIEMBRE","CALLEJON","EJIDAL","CALLE","GUERRERO",,"SN",,,,,"COLONIA","MANLIO FABIO ALTAMIRANO",,,,"94250","30","VERACRUZ DE IGNACIO DE LA LLAVE","100","Manlio Fabio Altamirano","0001","Manlio Fabio Altamirano","012A","022",,,,"Fijo","19.09181553","-96.3378842","2019-11"
"6886784","30186431199000011010018966S7","BODEGA DE MERINO TELIS CAFE",,"311921","Beneficio del café","0 a 5 personas","CARRETERA","UNO","OTRO (ESPECIFIQUE)","SIN REFERENCIA","AVENIDA","CINCO","OTRO (ESPECIFIQUE)","SIN REFERENCIA","0","SN",,,"0",,"COLONIA","CENTRO",,,,"94170","30","VERACRUZ DE IGNACIO DE LA LLAVE","186","Tomatlán","0001","Tomatlán","004A","031",,"CARLOS@GRUPOMERINO.COM.MX",,"Fijo","19.02644125","-97.00024422","2019-04"
"8397418","30028312111000011000000000U0","BODEGA DE TONICOL","BEBIDAS Y SNACKS DEL GOLFO SA DE CV","312111","Elaboración de refrescos y otras bebidas no alcohólicas","0 a 5 personas","CALLE","LEONA VICARIO","CALLE","CARMEN SERDAN","CALLE","DONATO CASAS","CALLE","FRANCISCO ZARCO","4",,,,"0",,"COLONIA","1ERO DE MAYO SUR",,,,"94297","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","Boca del Río","0037","Veracruz","0731","023",,,,"Fijo","19.13872542","-96.11726109","2019-11"
"4365157","30183311921000032000000000S2","BODEGA DEL BENEFICIO DE CAFE SAN JOSE",,"311921","Beneficio del café","0 a 5 personas","CALLE","MIGUEL ALEMAN VALDES","CALLE","MANUEL ÁVILA CAMACHO","CALLE","VENUSTIANO CARRANZA","OTRO (ESPECIFIQUE)","NINGUNO","331",,,,,,"COLONIA","LAZARO CARDENAS",,,,"93650","30","VERACRUZ DE IGNACIO DE LA LLAVE","183","Tlapacoyan","0001","Tlapacoyan","0283","019",,,,"Fijo","19.95211651","-97.21589032","2010-07"
"4450515","30087311921000052000000000U3","BODEGA Y MAQUILA DE EL MEJOR CAFE","CAFE BOBADILLA 1250 SPR DE RL DE CV","311921","Beneficio del café","6 a 10 personas","CALLE","JOAQUIN RAMIREZ CABAÑAS","CALLE","RAFAEL AGUIRRE CINTA","CALLE","MERIDA","CALLE","LEOPOLDO KIEL","111",,,,,,"COLONIA","RAFAEL MURILLO VIDAL SUR",,,,"91110","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","1143","014",,"BIJALAPA@HOTMAIL.COM",,"Fijo","19.55625117","-96.91745356","2010-07"
"6987305","30093311922000021000000000U4","CAFE 3 MORAS",,"311922","Elaboración de café tostado y molido","0 a 5 personas","CALLE","7 DE ENERO","AVENIDA","27 DE SEPTIEMBRE","CALLE","2 DE ABRIL","CALLE","LERDO DE TEJADA","15",,,,"0",,"COLONIA","CENTRO",,,,"91380","30","VERACRUZ DE IGNACIO DE LA LLAVE","093","Jilotepec","0001","Jilotepec","0034","017",,,,"Fijo","19.61341435","-96.95168247","2019-11"
"4478203","30087311921000011000000000U9","CAFE ALÓ","CORPORATIVO AGROINDUSTRIAL VERACRUZ SA DE CV","311922","Elaboración de café tostado y molido","0 a 5 personas","CALLE","LICENCIADO BENIGNO DE NOGUEIRA IRIARTE","CALLE","XALAPEÑOS ILUSTRES","CALLE","IGNACIO ALDAMA","CALLE","LANDERO Y COSS","4",,,,,,"COLONIA","CENTRO",,,,"91000","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","0164","028",,"CAFE-ALO@OUTLOOK.COM",,"Fijo","19.52966368","-96.91738787","2010-07"
"7855251","30087311922000222000000000U0","CAFE ARMENTA",,"311922","Elaboración de café tostado y molido","6 a 10 personas","CALLE","JUAN LOPEZ DOMINGUEZ","ANDADOR","JUAN LOPEZ","CALLE","JOSE DE ARRILLAGA","CALLE","AGUACATE","35",,,,"0",,"COLONIA","ALVARO OBREGON",,,,"91060","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","1302","020","2281460486","JUAN_ARMENTA24@HOTMAIL.COM",,"Fijo","19.52319999","-96.90023882","2019-11"
"8789102","30030311922000021000000000S6","CAFE AROMA",,"311922","Elaboración de café tostado y molido","0 a 5 personas","CALLE","CALLE 2 FRANCISCO I. MADERO","CALLE","AVENIDA 7 HERMENEGILDO GALEANA","AVENIDA","AVENIDA 5 MARIANO MATAMOROS","AVENIDA","AVENIDA 5 MARIANO MATAMOROS","301","B",,,"0",,"COLONIA","CENTRO",,,,"94740","30","VERACRUZ DE IGNACIO DE LA LLAVE","030","Camerino Z. Mendoza","0001","Ciudad Mendoza","0176","027",,,,"Fijo","18.80523391","-97.18200939","2019-11"
"4398926","30118311921000011000000000U2","CAFÉ AROMA",,"311921","Beneficio del café","0 a 5 personas","AVENIDA","ORIENTE 7","CALLE","FRANCISCO I. MADERO NORTE","CALLE","NORTE 2","AVENIDA","ORIENTE 9","28",,,,,,"COLONIA","CENTRO",,,,"94300","30","VERACRUZ DE IGNACIO DE LA LLAVE","118","Orizaba","0001","Orizaba","0139","024",,,,"Fijo","18.85115831","-97.10583739","2014-12"
"4423730","30071311910000011010000000U6","CAFE BERE",,"311922","Elaboración de café tostado y molido","0 a 5 personas","AVENIDA","7 PONIENTE","CALLE","2 SUR","CALLE","4 SUR","AVENIDA","5 PONIENTE",,"SN",,,,,"COLONIA","CENTRO",,,,"94100","30","VERACRUZ DE IGNACIO DE LA LLAVE","071","Huatusco","0001","Huatusco de Chicuellar","0111","038",,,,"Fijo","19.14757241","-96.96603566","2010-07"
"4452223","30073311922000011001000000U7","CAFE BORDI",,"311922","Elaboración de café tostado y molido","0 a 5 personas","CALLE","COSTERA DEL GOLFO","CALLE","NINGUNO","CALLE","FRANCISCO I. MADERO","CALLE","MELCHOR OCAMPO",,"SN",,,,,"COLONIA","BENITO JUAREZ",,,,"95850","30","VERACRUZ DE IGNACIO DE LA LLAVE","073","Hueyapan de Ocampo","0022","Juan Díaz Covarrubias","0402","007","2949450524","CAFEBORDI@HOTMAIL.COM","WWW.CAFEBORDI.COM.MX","Fijo","18.16355154","-95.18037097","2010-07"
"9043465","30186311922000011000000000U7","CAFE CHILTEPEC",,"311922","Elaboración de café tostado y molido","0 a 5 personas","AVENIDA","CINCO","CALLE","CUATRO","AVENIDA","NUEVE","AVENIDA","TRES","402",,,,"0",,"BARRIO","CRISTO REY",,,,"94170","30","VERACRUZ DE IGNACIO DE LA LLAVE","186","Tomatlán","0001","Tomatlán","0035","006",,,,"Fijo","19.03232557","-97.01216062","2019-11"
"7753338","30062311922000011000000000U0","CAFE CIRO S",,"311922","Elaboración de café tostado y molido","0 a 5 personas","CALLE","1 JOSE MARIA MORELOS Y PAVON","AVENIDA","4 AMADO NERVO","AVENIDA","2 JOSE MARIANO DE ABASOLO","CALLE","3 BENITO JUAREZ GARCIA","0","SN",,,"0",,"COLONIA","SAN JUAN BAUTISTA",,,,"94160","30","VERACRUZ DE IGNACIO DE LA LLAVE","062","Chocamán","0001","Chocamán","0042","003","2731016900",,,"Fijo","19.01319707","-97.03328586","2019-11"
"4398884","30118311922000031000000000U8","CAFÉ COATEPEC",,"311922","Elaboración de café tostado y molido","0 a 5 personas","AVENIDA","ORIENTE 7","CALLE","NORTE 4","CALLE","NORTE 2","AVENIDA","ORIENTE 9","148",,,,,,"COLONIA","CENTRO",,,,"94300","30","VERACRUZ DE IGNACIO DE LA LLAVE","118","Orizaba","0001","Orizaba","0139","035",,,,"Fijo","18.85146794","-97.10477083","2010-07"
"7640240","30038311922000251000000000U2","CAFE COATL",,"311922","Elaboración de café tostado y molido","0 a 5 personas","CALLE","MIGUEL REBOLLEDO","CALLE","ARTEAGA","CALLE","HERNANDEZ Y HERNANDEZ","CALLE","JUSTO SIERRA","1","B",,,"0",,"COLONIA","CENTRO",,,,"91500","30","VERACRUZ DE IGNACIO DE LA LLAVE","038","Coatepec","0001","Coatepec","0085","026",,,,"Fijo","19.45504881","-96.9598754","2019-11"
"8241107","30041311922000021000000000U3","CAFE COETZALA",,"311922","Elaboración de café tostado y molido","0 a 5 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLEJON","CALLEJON DE LAS FLORES","CALLE","NINGUNO","0","SN",,,"0",,"MANZANA","LA CONCEPCION",,,,"94890","30","VERACRUZ DE IGNACIO DE LA LLAVE","041","Coetzala","0001","Coetzala","0038","036","2711402407",,,"Fijo","18.78276704","-96.91591056","2019-11"
"4480592","30087311922000021000000000U6","CAFE COLON",,"311922","Elaboración de café tostado y molido","0 a 5 personas","CALLE","PRIMO VERDAD","CALLE","MANUEL GUTIERREZ ZAMORA","CALLE","GONZALEZ APARICIO","CALLE","MANUEL GUTIÉRREZ ZAMORA","11",,,,,,"COLONIA","CENTRO",,,,"91000","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","0215","047","2288176097",,,"Fijo","19.52716553","-96.92067863","2010-07"
"7639894","30087311922000141000000000U2","CAFE COMEL",,"311922","Elaboración de café tostado y molido","0 a 5 personas","CALLE","NIÑO PERDIDO","PRIVADA","NIÑO PERDIDO","CALLE","ESCUADRON 201","AVENIDA","LÁZARO CÁRDENAS","22",,,,"0",,"COLONIA","BENITO JUAREZ",,,,"91070","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","0978","031",,"AMADORCOLORADO_95@HOTMAIL.COM",,"Fijo","19.52396746","-96.93571448","2019-11"
"4239200","30161311922000011001000000U0","CAFE DEL HOGAR LUCIA",,"311922","Elaboración de café tostado y molido","6 a 10 personas","CALLE","ALVARO OBREGON","CALLE","IGNACIO ALLENDE","CALLE","DIAZ MIRON","CALLE","MOCTEZUMA",,"SN",,,,,"COLONIA","LA GLORIA",,,,"92064","30","VERACRUZ DE IGNACIO DE LA LLAVE","161","Tempoal","0001","Tempoal de Sánchez","0286","025",,,,"Fijo","21.51503064","-98.3854111","2014-12"
"4353901","30130311922000011000000000U5","CAFE DON CHEGA",,"311922","Elaboración de café tostado y molido","0 a 5 personas","CALLE","MIGUEL LERDO","CALLEJON","PASO REAL","CALLEJON","SAN ANTONIO","CALLE","AQUILES SERDÁN","0","SN",,,"0",,"COLONIA","PLAYA VICENTE CENTRO",,,,"95600","30","VERACRUZ DE IGNACIO DE LA LLAVE","130","Playa Vicente","0001","Playa Vicente","0364","022","2838764017","FMC_CAFE@HOTMAIL.COM",,"Fijo","17.83248305","-95.8121108","2010-07"
"4267905","30026311922000011000000000U5","CAFÉ DON EMILIO",,"311922","Elaboración de café tostado y molido","0 a 5 personas","AVENIDA","HIDALGO","PRIVADA","HIDALGO # 71","CALLE","MARTINICA","PROLONGACION","MARTINICA","75",,,,,,"COLONIA","LOMAS DE HIDALGO",,,,"91300","30","VERACRUZ DE IGNACIO DE LA LLAVE","026","Banderilla","0001","Banderilla","0027","044",,,,"Fijo","19.59134438","-96.94891633","2010-07"
"7641169","30071311921000101000000000U2","CAFE DON RAMON",,"311921","Beneficio del café","0 a 5 personas","AVENIDA","4 PONIENTE","CALLE","14 NORTE","CALLE","12 NORTE","AVENIDA","6 PONIENTE","1345",,,,,,"COLONIA","CENTRO",,,,"94100","30","VERACRUZ DE IGNACIO DE LA LLAVE","071","Huatusco","0001","Huatusco de Chicuellar","0041","025",,,,"Fijo","19.15342788","-96.97250923","2019-11"
"4449138","30038311922000161000000000U3","CAFE EL ARABIGO",,"311922","Elaboración de café tostado y molido","0 a 5 personas","AVENIDA","CUAUHTEMOC","AVENIDA","JUAREZ","CALLE","2A DE IGNACIO ALDAMA","CALLE","HIDALGO","9","A",,,,,"COLONIA","CENTRO",,,,"91500","30","VERACRUZ DE IGNACIO DE LA LLAVE","038","Coatepec","0001","Coatepec","0206","012","2281296480","ELARABIGO@HOTMAIL.COM","WWW.CAFEELARABIGO.COM","Fijo","19.45302482","-96.95870268","2010-07"
"4442342","30038311922000081000000000U3","CAFE EL DISTINGUIDO",,"311922","Elaboración de café tostado y molido","0 a 5 personas","CALLE","RAFAEL LUCIO","CALLE","ARTEAGA","CALLE","5A MIGUEL LERDO","CALLE","INDEPENDENCIA","13",,,,,,"COLONIA","REYES HEROLES",,,,"91500","30","VERACRUZ DE IGNACIO DE LA LLAVE","038","Coatepec","0001","Coatepec","0070","004",,,,"Fijo","19.45796672","-96.96742219","2010-07"
"4284413","30046311922000011010000000S3","CAFE EXTRA S.A. DE C.V",,"311921","Beneficio del café","0 a 5 personas","CALLE","MORELOS","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","NINGUNA","PROLONGACION","AZCÁRATE",,"SN",,,,,"COLONIA","NARANJALES",,,,"91620","30","VERACRUZ DE IGNACIO DE LA LLAVE","046","Cosautlán de Carvajal","0001","Cosautlán de Carvajal","0049","016",,,,"Fijo","19.33443215","-96.98918047","2014-12"
"9267328","30087311922000241000000000U0","CAFE FECTRIUS",,"311922","Elaboración de café tostado y molido","0 a 5 personas","CALLE","EBANO","CALLE","CALLE DEL VALLE","CALLE","VERACRUZ","CALLE","DIAMANTE","1","SN",,,,,"COLONIA","VERACRUZ",,,,"91018","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","1618","005",,,,"Fijo","19.56201952","-96.94372045","2020-11"
"8422452","30095311922000011000000000U0","CAFE FINCA AGUA ESCONDIDA",,"311922","Elaboración de café tostado y molido","0 a 5 personas","CALLE","JESUS PEREZ DE LEON","CALLE","INSURGENTES","CALLE","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"COLONIA","CENTRO",,,,"91450","30","VERACRUZ DE IGNACIO DE LA LLAVE","095","Juchique de Ferrer","0023","Plan de las Hayas","001A","020",,,,"Fijo","19.76542068","-96.67621317","2019-11"
"7640248","30038311922000261000000000U1","CAFE FINCA EL CAMPANARIO",,"311922","Elaboración de café tostado y molido","0 a 5 personas","CALLE","ARTEAGA","CALLE","JUSTO SIERRA","CALLE","MIGUEL REBOLLEDO","CALLE","HERNÁNDEZ Y HERNÁNDEZ","22",,,,,,"COLONIA","CENTRO",,,,"91500","30","VERACRUZ DE IGNACIO DE LA LLAVE","038","Coatepec","0001","Coatepec","0085","026",,,,"Fijo","19.45528045","-96.96066259","2019-11"
"9267899","30003311922000021000000000U3","CAFE GOURMET COATEPEC",,"311922","Elaboración de café tostado y molido","0 a 5 personas","CALLE","VICENTE OBREGON","CALLE","ANTONIO SERRALDE","CALLE","HOMBRES ILUSTRES","CALLE","REVOLUCIÓN",,"SN",,,,,"COLONIA","REVOLUCION",,,,"96069","30","VERACRUZ DE IGNACIO DE LA LLAVE","003","Acayucan","0001","Acayucan","015A","012",,,,"Fijo","17.9386236","-94.92385557","2020-11"
"8241737","30044311922000131000000000U4","CAFE ISABEL",,"311922","Elaboración de café tostado y molido","0 a 5 personas","CALLE","13","AVENIDA","5","AVENIDA","7","CALLE","15",,"SN",,,,,"COLONIA","CENTRO",,,,"94500","30","VERACRUZ DE IGNACIO DE LA LLAVE","044","Córdoba","0001","Córdoba","0114","005","2711079018","FACTURACIONCAFEISABEL@GMAIL.COM",,"Fijo","18.88963666","-96.93216421","2019-11"
"7640275","30087311922000151000000000U1","CAFE KUKULKAN",,"311922","Elaboración de café tostado y molido","0 a 5 personas","CALLE","IGNACIO ALLENDE","CALLE","PABLO SIDAR","CALLE","LEONA VICARIO","CALLE","FRANCISCO GONZÁLEZ BOCANEGRA","139",,,,"0",,"COLONIA","VENUSTIANO CARRANZA",,,,"91070","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","0982","004",,,,"Fijo","19.52536935","-96.92717513","2019-11"
"4422416","30193311922000011000000000U3","CAFE LA MOLIENDA DE HUATUSCO",,"311922","Elaboración de café tostado y molido","0 a 5 personas","AVENIDA","AVENIDA DE LAS AMERICAS","CALLE","GONZALO DE SANDOVAL","CALLE","BARTOLOME DE OLMEDO","CALLE","ISABEL LA CATÓLICA","1157","B",,,,,"FRACCIONAMIENTO","REFORMA",,,,"91919","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","0453","022",,,,"Fijo","19.16624204","-96.12748382","2010-07"
"4462472","30087311922000061000000000U2","CAFÉ LA VEGA",,"311922","Elaboración de café tostado y molido","0 a 5 personas","CALLE","FRANCISCO NAVARRETE","CALLE","JOSE DIAZ","AVENIDA","MANUEL ÁVILA CAMACHO","CALLE","RUBÉN BOUCHEZ","29",,,,,,"COLONIA","TAMBORREL",,,,"91050","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","0130","060",,,,"Fijo","19.53457513","-96.93429041","2010-07"
"8396742","30044311922000093000000000U6","CAFE LAVIN","CAFE LAVIN SA DE CV","311922","Elaboración de café tostado y molido","11 a 30 personas","CALZADA","CALZADA DE LAS PALMAS","CALLE","TULIPANES","CALLE","CERRADA DE LAS PALMAS","OTRO (ESPECIFIQUE)","NINGUNO",,"SN",,,,,"FRACCIONAMIENTO","RECIDENCIAL CAMPESTRE",,,,"94500","30","VERACRUZ DE IGNACIO DE LA LLAVE","044","Córdoba","0001","Córdoba","0383","001",,,,"Fijo","18.90650611","-96.94827196","2019-11"
"4447057","30038311922000131001000000U6","CAFE LOS BRUJOS","GRUPO CAFETALERO LOS BRUJOS S DE PR DE RL","311922","Elaboración de café tostado y molido","6 a 10 personas","CALLE","XICOTENCATL","CALLE","ZARAGOZA","CALLE","DOLORES DURAN","PRIVADA","IGNACIO ALLENDE",,"SN",,,,,"COLONIA","EL PORVENIR",,,,"91500","30","VERACRUZ DE IGNACIO DE LA LLAVE","038","Coatepec","0001","Coatepec","030A","004",,,,"Fijo","19.45805675","-96.95149591","2010-07"
"7753179","30080311922000091000000000U4","CAFE MOLIDO CAFESA",,"311922","Elaboración de café tostado y molido","0 a 5 personas","AVENIDA","CENTENARIO","ANDADOR","NINGUNO","CALLE","FRANCISCO GONZALEZ BOCANEGRA","CALLE","NINGUNO",,"SN",,,,,"COLONIA","CENTRO",,,,"94180","30","VERACRUZ DE IGNACIO DE LA LLAVE","080","Ixhuatlán del Café","0001","Ixhuatlán del Café","0040","039",,,,"Fijo","19.04922475","-96.97697114","2019-11"
"8517521","30038311922000281000000000U9","CAFE MOLIDO GO CAFE",,"311922","Elaboración de café tostado y molido","0 a 5 personas","CALLE","ABASOLO","CALLE","JUAN LOMAN","CALLE","QUINTA DE ALLENDE","CALLE","12 DE DICIEMBRE","34",,,,"0",,"COLONIA","LA LUZ",,,,"91500","30","VERACRUZ DE IGNACIO DE LA LLAVE","038","Coatepec","0001","Coatepec","030A","018",,,,"Fijo","19.45469263","-96.95305528","2019-11"
"4449116","30038311922000111000000000U8","CAFÉ MONARCA",,"311922","Elaboración de café tostado y molido","0 a 5 personas","CALLE","2A DE IGNACIO ALDAMA","CALLE","HIDALGO","AVENIDA","CUAUHTEMOC","AVENIDA","JUÁREZ","12",,,,,,"COLONIA","CENTRO",,,,"91500","30","VERACRUZ DE IGNACIO DE LA LLAVE","038","Coatepec","0001","Coatepec","0206","012","2281611570","CAFECITO27269@HOTMAIL.COM",,"Fijo","19.45327133","-96.95836873","2010-07"
"4285232","30080311922000022000000000U9","CAFE MORIX","MUJERES ORGANIZADAS DE IXHUATLAN DEL CAFÉ SC DE RS","311922","Elaboración de café tostado y molido","0 a 5 personas","AVENIDA","CENTENARIO","CALLE","FILANTROPIA","CALLE","IGNACIO ZARAGOZA","AVENIDA","AV.FRANCISCO JAVIER CLAVIJERO","59",,,,,,"COLONIA","IXHUATLAN DEL CAFE",,,,"94180","30","VERACRUZ DE IGNACIO DE LA LLAVE","080","Ixhuatlán del Café","0001","Ixhuatlán del Café","0040","028","2731029883","CAFEMORIX@GMAIL.COM",,"Fijo","19.05204682","-96.98392982","2010-07"
"6277845","30038311922000213001000000U2","CAFÉ MYRNA S DE RL Y CV","CAFÉ MYRNA S DE RL Y CV","311922","Elaboración de café tostado y molido","31 a 50 personas","CARRETERA","CARRETERA A XALAPA-ENRÍQUEZ","OTRO (ESPECIFIQUE)","SIN REFERENCIA","CALLE","CAMINO A LA ORDUÑA","OTRO (ESPECIFIQUE)","SIN REFERENCIA","0","SN",,,"0",,"LOCALIDAD","COATEPEC",,,,"91500","30","VERACRUZ DE IGNACIO DE LA LLAVE","038","Coatepec","0001","Coatepec","0297","001",,"CMS.CFDI@GMAIL.COM",,"Fijo","19.4643569","-96.94715556","2010-07"
"4438110","30092311922000021000000000U6","CAFE NATURAL",,"311922","Elaboración de café tostado y molido","0 a 5 personas","CALLE","FRANCISCO SARABIA","CALLE","BENITO JUAREZ","CALLE","EMILIANO ZAPATA","OTRO (ESPECIFIQUE)","NINGUNO",,"SN",,,,,"COLONIA","CENTRO",,,,"91247","30","VERACRUZ DE IGNACIO DE LA LLAVE","092","Xico","0012","San Marcos de León (San Marcos)","0060","040",,"TLAPA_CAFE@HOTMAIL.COM",,"Fijo","19.4243936","-96.9657742","2010-07"
